id,abb,info,geb,tod,sex,gebOrt,todOrt,alter
10165,S,Ungnad von Weissenwolff; David (1604–1672); Prinzipalkommissar,1604,1672,m,Sonnegg im Jauntal,Linz an der Donau,68
10213,F,Notthafft; Johann Heinrich (1604–1665); Reichshofratsvizepräsident,1604,1665,m,Blaibach am Regen,Wien,61
10718,S,Truchsess von Waldburg; Maximilian Willibald (1604–1667); Kämmerer,1604,1667,m,Wolfegg in Schwaben,Amberg in der Oberpfalz,63
12462,P,Hohenzollern; Katharina (1604–1649); Fürstin von Siebenbürgen,1604,1649,w,Königsberg in Preußen,Schöningen am Elm,45
13338,P,Medici; Klaudia (1604–1648); Landesregentin von Tirol,1604,1648,w,Florenz,Innsbruck:Jesuitenkirche,44
14824,P,Büren; Moritz (1604–1661); Kämmerer,1604,1661,m,Ringelstein im Almetal,Geist im Dreingau,57
15890,S,Vaudémont; Karl (1604–1675); Herzog von Lothringen,1604,1675,m,Nancy,Allenbach im Hunsrück,71
19665,P,Nyáry von Bedegh; Christina (1604–1641),1604,1641,w,Wardein an der Theiß,Schintau an der Waag,37
10048,M,Trautson; Johann Franz (1605–1663); Statthalter von Niederösterreich,1605,1663,m,Wien,Wien:Michaelerkirche,58
10077,S,Puchheim; Johann Christoph (1605–1657); Geheimer Rat,1605,1657,m,Göllersdorf,Prag,52
10083,S,Porcia; Johann Ferdinand (1605–1665); Obersthofmeister,1605,1665,m,Venedig,Wien,60
10124,S,Rottal; Johann (1605–1674); Landeshauptmann von Mähren,1605,1674,m,Graz,Wien,69
10197,S,Forgách; Siegmund (1605–1645); Kämmerer,1605,1645,m,,,40
10765,S,Kolowrat; Julius (1605–1656),1605,1656,m,,Liboritz:Pfarrkirche,51
11200,P,Habsburg; Johann Karl (1605–1619),1605,1619,m,Graz,Graz,14
12024,S,Kuefstein; Georg Adam (1605–1656); Hofkriegsrat,1605,1656,m,Greillenstein,,51
12328,S,Gatta; Karl (1605–1656),1605,1656,m,Neapel,Neapel,51
12393,S,Hohenzollern; Meinrad (1605–1681),1605,1681,m,München,Sigmaringen,76
12468,P,Talmberg; Ludmila Katharina (1605–1670),1605,1670,w,,Bresnitz,65
12571,S,Hohenzollern; Katharina (1605–1640),1605,1640,w,Hechingen,Baden in Baden,35
13599,S,Sparr; Otto Christoph (1605–1668),1605,1668,m,Lichterfelde,Prenden,63
13869,M,Spinola; Philipp (1605–1680); Markgraf von Arquata,1605,1680,m,Arquata Scrivia,,75
14324,S,Dewagky von Adelsberg; Matthias (1605–1655),1605,1655,m,Wippach in der Krain,,50
16027,S,Schönborn; Johann Philipp (1605–1673); Erzbischof von Mainz,1605,1673,m,Eschbach im Westerwald,Würzburg,68
16780,S,Forgách; Stephan (1605–1651),1605,1651,m,,Rád,46
19646,S,Vetter von Burgfeistritz; Johann Weikhard (1605–1675); Kämmerer,1605,1675,m,Feistritz in der Untersteiermark,,70
19756,P,Croy; Maria Klara (1605–1664),1605,1664,w,,Nancy,59
10027,S,Leslie; Walter (1606–1667); Geheimer Rat,1606,1667,m,Balquhain,Wien:Schottenkirche,61
10109,P,Habsburg; Maria Anna (1606–1646); Kaiserin des Heiligen Römischen Reiches,1606,1646,w,San Lorenzo de El Escorial,Linz an der Donau,40
11881,S,Puchheim; Otto Friedrich (1606–1664); Bischof von Laibach,1606,1664,m,Göllersdorf,Passau,58
12084,S,Kuefstein; Johann Wilhelm (1606–1637); Kämmerer,1606,1637,m,Greillenstein,Oschatz,31
12535,P,Kollonitz; Johann Ulrich (1606–1676),1606,1676,m,,,70
13258,S,Myslik von Hirschau; Siegmund (1606–1666); Hofkriegsrat,1606,1666,m,Prag,Prag,60
13399,S,Frangipane; Julius Anton (1606–1656); Hofkriegsrat,1606,1656,m,Porpetto,Neapel,50
13856,M,Spinola; Philipp (1606–1688); Graf von Tassarolo,1606,1688,m,,,82
14169,S,Rechberg; Johann Rudolf (1606–1660); Propst von Ellwangen,1606,1660,m,Donzdorf,Ellwangen an der Jagst,54
14799,S,Zelking; Ludwig Wilhelm (1606–1634); Kämmerer,1606,1634,m,Sierndorf in der Stockerau,Zelking im Mostviertel:Pfarrkirche,28
21992,S,Wallis; Oliver (1606–1667); Kämmerer,1606,1667,m,Karighmain,Sathmar,61
10122,S,Kolowrat; Ulrich Franz (1607–1650); Oberstburggraf von Prag,1607,1650,m,Schichowitz,Budweis in Böhmen,43
10475,S,Breunner; Ferdinand (1607–1666); Oberststallmeister,1607,1666,m,Wien,Wien,59
10901,S,Althan; Michael Johann (1607–1649); Oberstjägermeister,1607,1649,m,Murstetten,,42
12101,S,Longueval de Buquoy; Karl Albrecht (1607–1663); Kämmerer,1607,1663,m,Brüssel,Bergen im Hennegau,56
13848,M,Spinola; Napoleon (1607–1672); Markgraf von Roccaforte,1607,1672,m,Genova,Roccaforte Ligure,65
16028,F,Schönborn; Philipp Erwin (1607–1668),1607,1668,m,Eschbach im Westerwald,Geisenheim im Rheingau,61
10001,P,Habsburg; Ferdinand III. (1608–1657); Kaiser des Heiligen Römischen Reiches,1608,1657,m,Graz,Wien:Kapuzinergruft,49
10084,P,Lamberg; Johann Maximilian (1608–1682); Obersthofmeister,1608,1682,m,Brünn in Mähren,Wien,74
10384,S,Starhemberg; Johann Richard (1608–1661); Kämmerer,1608,1661,m,Linz an der Donau,Sathmar,53
10722,S,Wesselényi; Franz (1608–1667); Palatin von Ungarn,1608,1667,m,Trentschin im Waagtal,Liptsch an der Gran,59
10812,P,Harrach; Maximiliana (1608–1661),1608,1661,w,Wien,,53
11505,S,Traun; Ernst (1608–1668); Geheimer Rat,1608,1668,m,Maissau,Bologna,60
12022,S,Oldenburg; Alexander (1608–1667),1608,1667,m,Beck im Werretal,Tobitschau,59
12093,S,Craiovescu; Konstantin Servas (1608–1685); Fürst der Walachei,1608,1685,m,Curtea de Argeș,Waniowice,77
12903,S,Lippay; Kaspar (1608–1654); Kämmerer,1608,1654,m,Pressburg,,46
13118,P,Wechsler; Elisabeth (1608–1672),1608,1672,w,Radkersburg,Riegersburg in der Steiermark:Martinskirche,64
14971,F,Kirchstetten; Maria (1608–1659),1608,1659,w,Wien,Windhaag im Machland,51
15065,S,Teves; Kaspar (1608–1673),1608,1673,m,,Madrid,65
16470,F,Ratuit de Souches; Johann Ludwig (1608–1682); Geheimer Rat,1608,1682,m,Rochelle am Atlantik,Jaispitz in Mähren,74
10018,S,Meggau; Franziska (1609–1676); Obersthofmeisterin,1609,1676,w,Wien,Wien,67
10058,P,Lobkowicz; Wenzel Euseb (1609–1677); Obersthofmeister,1609,1677,m,Raudnitz an der Elbe,Raudnitz an der Elbe,68
10888,S,Montecuccoli; Reimund (1609–1680); Hofkriegsratspräsident,1609,1680,m,Pavullo nel Frignano,Linz an der Donau,71
10948,P,Gonzaga; Karl (1609–1631); Herzog von Nevers,1609,1631,m,Paris,Cavriana,22
11043,S,Drugeth von Homonna; Johann (1609–1645); Kämmerer,1609,1645,m,Homenau,,36
11168,M,Tattenbach; Wilhelm Leopold (1609–1661); Großprior des Malteserordens in Böhmen,1609,1661,m,Landsberg in der Krain,Graz,52
12142,S,Keglevich; Siegmund (1609–1662); Kämmerer,1609,1662,m,Bužim,,53
12189,S,Jakussith; Georg (1609–1647); Bischof von Erlau,1609,1647,m,Pruskau im Waagtal,Erlau,38
12463,M,Hohenzollern; Anna Maria (1609–1680),1609,1680,w,Bayreuth,Oedenburg,71
12609,P,Bosnyák; Sophia (1609–1644),1609,1644,w,Surány,Strečno,35
13293,P,Formentini; Aurora (1609–1653),1609,1653,w,Tolmein,Wien,44
16870,S,Vaudémont; Franz (1609–1670),1609,1670,m,Nancy,Nancy,61
19199,S,Rochow; Moritz August (1609–1653),1609,1653,m,Golzow in der Mittelmark,Königsberg im Eulengebirge,44
19844,S,Heister; Gottfried (1609–1679); Hofkriegsrat,1609,1679,m,Sollstedt im Wippertal,Liebenburg am Harz,70
10095,S,Nostitz; Johann Hartwig (1610–1683); Oberstkanzler von Böhmen,1610,1683,m,Kunzendorf unter dem Walde,Wien,73
10111,P,Habsburg; Maria Anna (1610–1665); Herzogin in Bayern,1610,1665,w,Graz,München,55
10820,S,Batthyány; Adam (1610–1659); Kämmerer,1610,1659,m,Güssing,Rechnitz,49
10899,P,Conti; Innozenz (1610–1661); Kämmerer,1610,1661,m,Poli,Rom,51
11076,S,Iselin von Lanans; Klaudius Franz (1610–1661),1610,1661,m,Lanans,Roulans,51
11888,S,Rindsmaul; Wolfgang Ruprecht (1610–1683); Obersthofmeister,1610,1683,m,Graz,,73
12043,S,Vadászi; Paul (1610–    ),1610,,m,,,0
12046,S,Pálffy; Andreas (1610–1649),1610,1649,m,,Skalitz,39
12047,S,Földváry; Niklas (1610–    ),1610,,m,,,0
12060,S,Makripodaris; Hyazinth (1610–1672); Bischof von Maroschburg,1610,1672,m,Chios,Wien,62
12088,S,Wachenheim; Otto Ludwig (1610–1660),1610,1660,m,Wachenheim an der Pfrimm,Monsheim an der Pfrimm,50
12521,M,Eggenberg; Johann Anton (1610–1649); Landeshauptmann von Krain,1610,1649,m,Wien,Laibach,39
12572,S,Auersperg; Wolfgang Engelbrecht (1610–1673); Landeshauptmann von Krain,1610,1673,m,Seisenberg in der Krain,Laibach,63
12608,P,Széchy; Maria (1610–1679),1610,1679,w,Szécs an der Rimau,Güns,69
12634,S,Bossányi; Gabriel (1610–1681),1610,1681,m,,,71
12722,S,Ostrosith; Niklas (1610–1660); Ungarischer Kronhüter,1610,1660,m,Illau an der Waag,,50
12939,P,Thurzó von Bethlenfalva; Barbara (1610–    ),1610,,w,,,0
13336,P,Medici; Ferdinand (1610–1670); Großherzog der Toskana,1610,1670,m,Florenz,Florenz,60
14496,S,Rueber von Pixendorf; Ferdinand (1610–1689),1610,1689,m,Grafenwörth an der Donau,Wien,79
14838,S,Widmann; Martin (1610–1688),1610,1688,m,Venedig,,78
15690,S,Pallavicino; Sforza (1610–1663),1610,1663,m,Struppa,,53
17874,P,Khuen von Belasi; Franziska (1610–1672),1610,1672,w,,,62
19009,S,Harrach; Otto Friedrich (1610–1648); Kämmerer,1610,1648,m,Wien,,38
19017,S,Kuefstein; Jakob Ludwig (1610–1645); Kämmerer,1610,1645,m,Greillenstein,Wien,35
10110,S,Habsburg; Zäzilia Renata (1611–1644); Königin von Polen,1611,1644,w,Graz,Vilnius,33
10368,S,Wratislaw von Mitrowitz; Adam (1611–1666); Großprior des Malteserordens in Böhmen,1611,1666,m,,Prag,55
10604,S,Oettingen; Martin Franz (1611–1653); Kämmerer,1611,1653,m,Katzenstein an der Egau,Regensburg,42
10886,S,Pompei; Thomas (1611–1654); Kämmerer,1611,1654,m,Venedig,Samitz,43
10898,S,Capliers; Kaspar Sidonius (1611–1686); Geheimer Rat,1611,1686,m,Prag,Wien,75
12025,S,Kollonitz; Heinrich Karl (1611–1676),1611,1676,m,,,65
13080,S,Carafa; Karl (1611–1680); Bischof von Aversa,1611,1680,m,Rom,Rom,69
15691,P,Gonzaga; Ludwika (1611–1667); Königin von Polen,1611,1667,w,Paris,Warszawa,56
19581,P,Liechtenstein von Nikolsburg; Karl Euseb (1611–1684),1611,1684,m,Feldsberg im Weinviertel,Kosteletz im Schwarzenwald,73
10170,S,Hohenfeld; Ferdinand (1612–1675); Hofkammervizepräsident,1612,1675,m,Aistersheim,Wien,63
10356,S,Starhemberg; Konrad Balthasar (1612–1687); Statthalter von Niederösterreich,1612,1687,m,Wien,Wien,75
11123,S,Goëss; Johann Baptist (1612–1696); Bischof von Gurk,1612,1696,m,Brüssel,Rom,84
12138,S,Ráttkay; Georg (1612–1666),1612,1666,m,Tabor in Kroatien,Agram,54
12527,S,Kollonitz; Christoph Ferdinand (1612–1670),1612,1670,m,,,58
12710,S,Bassompierre; Anna Franz (1612–1646); Kämmerer,1612,1646,m,Removille,Staffelstein am Main,34
13858,S,Spinola; Julius (1612–1691); Erzbischof von Laodikeia,1612,1691,m,Genova,Rom,79
14296,S,Hohenzollern; Magdalena Sibylla (1612–1687); Herzogin zu Sachsen,1612,1687,w,Bayreuth,Dresden,75
15807,S,Oettingen; Joachim Ernst (1612–1659),1612,1659,m,Oettingen im Ries,Harburg in Schwaben,47
17986,S,Leszczyński; Bosel (1612–1659),1612,1659,m,Lissa in Posen,Warszawa,47
18619,P,Korybut; Jeremias Michael (1612–1651),1612,1651,m,Wiśniowiec,Pawołocz,39
19690,S,Vaudémont; Klaudia (1612–1648),1612,1648,w,Nancy,Wien,36
11225,S,Erdődy; Gabriel (1613–1650); Kämmerer,1613,1650,m,Eberau im Burgenland,,37
13055,S,Lisola; Franz (1613–1674); Hofkammerrat,1613,1674,m,Salins in Burgund,Wien,61
14327,P,Liechtenstein von Nikolsburg; Hartmann (1613–1686),1613,1686,m,Wien,Wilfersdorf im Weinviertel,73
14417,S,Wagen von Wagensperg; Rudolf (1613–1679); Hofkammerpräsident von Innerösterreich,1613,1679,m,,,66
14805,S,Wettin; Johann Georg (1613–1680); Herzog zu Sachsen,1613,1680,m,Dresden,Freiberg in Sachsen:Dom,67
18778,P,Spaur; Elisabeth (1613–1655),1613,1655,w,Spaur auf dem Nonsberg,,42
10006,S,Habsburg; Leopold Wilhelm (1614–1662); Statthalter der Spanischen Niederlande,1614,1662,m,Neustadt im Steinfeld,Wien:Kapuzinergruft,48
10096,S,Harrach; Franz Albrecht (1614–1666); Oberststallmeister,1614,1666,m,Wien,Wien:Augustinerkirche,52
10203,S,Erdődy; Georg (1614–1663); Kämmerer,1614,1663,m,Eberau im Burgenland,,49
10678,S,Herberstein; Wolfgang Andreas (1614–    ),1614,,m,,,0
10811,S,Hornstein; Balthasar Ferdinand (1614–1685); Kämmerer,1614,1685,m,Stoffeln im Hegau,Weiterdingen,71
11496,P,Hohenzollern; Sophia (1614–1646),1614,1646,w,Ansbach,Bayreuth:Stadtkirche,32
12008,P,Howard von Stafford; Wilhelm (1614–1680); Kämmerer,1614,1680,m,Arundel,London,66
14839,S,Widmann; Ludwig (1614–    ),1614,,m,Venedig,,0
16398,M,Centurione; Karl (1614–1663); Markgraf von Campi,1614,1663,m,Genova,Genova,49
16499,S,Garnier; Johann Heinrich (1614–1664),1614,1664,m,Ensisheim,Augsburg,50
16727,F,Mercy; Ludwig (1614–1633),1614,1633,m,Longwy,Konstanz im Hegau:Münster,19
16976,S,Waldeck; Philipp Theoderich (1614–1645),1614,1645,m,Arolsen,Korbach:Nikolaikirche,31
10004,M,Auersperg; Johann Weikhard (1615–1677); Obersthofmeister,1615,1677,m,Seisenberg in der Krain,Laibach:Franziskanerkirche,62
10045,M,Schwarzenberg; Johann Adolf (1615–1683); Obersthofmeister,1615,1683,m,Waibelskirchen in Lothringen,Laxenburg,68
10171,S,Pătrașcu; Michael (1615–1655); Erbprinz der Walachei,1615,1655,m,Fagreschmarkt,Jaßenmarkt,40
10176,S,Martinitz; Bernhard Ignaz (1615–1685); Oberstburggraf von Prag,1615,1685,m,Prag,Prag:Veitsdom,70
10181,S,Khevenhüller; Georg Augustin (1615–1653); Kämmerer,1615,1653,m,Wien,Wien,38
10606,S,Hoyos; Johann Ludwig (1615–1658); Kämmerer,1615,1658,m,Stixenstein,Wien:Franziskanerkirche,43
11485,S,Hohenzollern; Erdmann August (1615–1651); Erbprinz von Kulmbach,1615,1651,m,Bayreuth,Hof an der Regnitz,36
11892,S,Reich; Karl Friedrich (1615–1647),1615,1647,m,,Gießen an der Lahn,32
12052,S,Esterházy; Wolfgang (1615–1670); Truchsess,1615,1670,m,Gallandau,Leutschau in der Zips,55
15682,S,Ferrari; Bernhard (1615–1691); Obersthofmeister,1615,1691,m,Biella,Innsbruck,76
16148,P,Ligne; Albrecht Heinrich (1615–1641),1615,1641,m,Antoing,,26
10120,M,Sinzendorf; Georg Ludwig (1616–1680); Hofkammerpräsident,1616,1680,m,Wien,Wien,64
10803,S,Löwenstein; Ferdinand Karl (1616–1672); Kämmerer,1616,1672,m,Rochefort in den Ardennen,Wertheim am Main,56
10818,S,Ursenbeck; Franz Bernhard (1616–1672); Kämmerer,1616,1672,m,,,56
11484,M,Hohenzollern; Friedrich (1616–1634); Erbprinz von Ansbach,1616,1634,m,Ansbach,Nördlingen im Ries,18
12005,S,Bournonville; Alexander (1616–1690); Kämmerer,1616,1690,m,Brüssel,Pamplona,74
12049,S,Koháry; Stephan (1616–1664),1616,1664,m,,Lewenz,48
12053,S,Esterházy; Stephan (1616–1641); Kämmerer,1616,1641,m,Plankenburg in den Karpaten,Wien,25
12107,S,Zichy; Stephan (1616–1693); Kämmerer,1616,1693,m,Weißbrunn in Ungarn,Karlburg an der Donau,77
13337,P,Medici; Anna (1616–1676),1616,1676,w,Florenz,Wien,60
15692,P,Gonzaga; Anna (1616–1684),1616,1684,w,Paris,Paris,68
16721,P,Wasa; Gustav (1616–1653); Administrator von Osnabrück,1616,1653,m,Stockholm,Wildeshausen an der Hunte,37
31320,S,Hocher von Hohenkrähen; Johann Paul (1616–1683); Hofkanzler,1616,1683,m,Freiburg im Breisgau,Wien,67
13033,S,Harant von Polschitz; Christoph Wilhelm (1617–1691); Kämmerer,1617,1691,m,,Prag,74
14808,S,Wettin; Magdalena Sibylla (1617–1668),1617,1668,w,Dresden,Altenburg in Thüringen,51
14840,M,Widmann; Christoph (1617–1660),1617,1660,m,Venedig,San Martino al Cimino,43
15369,S,Württemberg; Ulrich (1617–1671),1617,1671,m,Stuttgart,Stuttgart,54
16537,S,Walderdorff; Wilderich (1617–1680); Bischof von Wien,1617,1680,m,Limburg an der Lahn,Wien:Stephansdom,63
16787,P,Esterházy; Franz (1617–1652),1617,1652,m,,Vezekény,35
16911,S,Oldenburg; Sophia (1617–1696),1617,1696,w,Beck im Werretal,Neuenburg in der Friesischen Wehde,79
10069,S,Marschall von Pappenheim; Wolfgang Adam (1618–1647); Kämmerer,1618,1647,m,,Prag,29
10204,S,Erdődy; Emmerich (1618–1690); Kämmerer,1618,1690,m,Eberau im Burgenland,Kanizsa,72
10399,S,Carretto; Leopold (1618–1648); Kämmerer,1618,1648,m,,Lens in Flandern,30
10491,S,Marradas; Bartlome (1618–1670); Obersthofmeister,1618,1670,m,Valencia,Wien,52
10681,S,Marschall von Pappenheim; Wolfgang Philipp (1618–1671); Kämmerer,1618,1671,m,,,53
11088,S,Renesse; Alexander (1618–1658); Kämmerer,1618,1658,m,Warfusée,Paris,40
12418,P,Lamberg; Johann Franz (1618–1666); Kämmerer,1618,1666,m,Ottenstein im Waldviertel,Wien:Franziskanerkirche,48
12704,P,Illésházy; Gabriel (1618–1667); Kämmerer,1618,1667,m,,,49
16149,S,Ligne; Klaudius Lamoral (1618–1679),1618,1679,m,Antoing,Madrid,61
16490,P,Rabutin de Bussy; Rudger (1618–1693),1618,1693,m,Épiry dans le Morvan,,75
16942,M,Leyen von Gondorf; Karl Kaspar (1618–1676); Erzbischof von Trier,1618,1676,m,Leyen an der Mosel,Ehrenbreitstein,58
10164,S,Zinzendorf; Johann Albrecht (1619–1683); Obersthofmeister,1619,1683,m,Karlsbach im Mühlkreis,Oedenburg,64
10187,S,Breunner; Karl Gottfried (1619–1675); Hofkammerpräsident von Innerösterreich,1619,1675,m,,Graz,56
10935,F,Albani; Johann Dominik (1619–1648); Truchsess,1619,1648,m,Urgnano,Sibenning,29
12095,P,Batthyány; Elisabeth (1619–1674),1619,1674,w,Güssing,Oedenburg,55
13690,M,Ampringen; Johann Kaspar (1619–1684); Kämmerer,1619,1684,m,Kirchhofen im Breisgau,Breslau,65
14309,S,Stubenberg; Johann Wilhelm (1619–1663),1619,1663,m,Neustadt an der Mettau,Wien,44
16937,S,Ligne; Philipp (1619–1675),1619,1675,m,,,56
19085,M,Wettin; Moritz (1619–1681); Administrator von Naumburg,1619,1681,m,Dresden,Zeitz an der Elster,62
19450,S,Dernbach; Peter Philipp (1619–1683); Bischof von Würzburg,1619,1683,m,Geisa in der Rhön,Würzburg,64
10036,S,Pálffy; Niklas (1620–1679); Ungarischer Kronhüter,1620,1679,m,Pressburg,Pressburg,59
10173,P,Zrínyi; Niklas (1620–1664); Ban von Kroatien,1620,1664,m,Osail,Kuršanec,44
10189,P,Rabatta; Joseph (1620–1683); Bischof von Laibach,1620,1683,m,Görz,Laibach,63
10195,S,Forgách; Franz (1620–1647); Kämmerer,1620,1647,m,,Landshut in Mähren,27
10493,P,Kolowrat; Franz Karl (1620–1700); Landeshauptmann von Mähren,1620,1700,m,Innsbruck,Brünn in Mähren,80
10725,S,Frangipane di Veglia; Georg (1620–1661); Kämmerer,1620,1661,m,Wasseil,Karlstadt in Kroatien,41
10828,S,Paravicino; Niklas (1620–1672); Mundschenk,1620,1672,m,Caspano,,52
11011,S,Merode; Philipp Anton (1620–1667); Kämmerer,1620,1667,m,Beaucarmez,Brüssel,47
11449,S,Scherer von Hohenkreuzberg; Johann (1620–1691),1620,1691,m,,,71
11486,M,Hohenzollern; Albrecht (1620–1667); Landesherr von Ansbach,1620,1667,m,Ansbach,Ansbach,47
12058,P,Illésházy; Georg (1620–1689); Kämmerer,1620,1689,m,,,69
12148,S,Mikulich von Brukonovcz; Alexander (1620–1660); Kämmerer,1620,1660,m,,,40
12186,S,Pethő von Gerse; Lassel (1620–1677),1620,1677,m,,,57
12659,S,Canossa; Hotze (1620–1673),1620,1673,m,Casale Monferrato,Mantova,53
12708,P,Illésházy; Franz (1620–    ),1620,,m,,,0
12723,S,Ostrosith; Paul (1620–1652),1620,1652,m,Illau an der Waag,,32
12976,S,Waldeck; Georg Friedrich (1620–1692),1620,1692,m,Arolsen,Arolsen,72
13170,S,Wolkenstein; Johann Dominik (1620–1675); Landeshauptmann von Tirol,1620,1675,m,Trostburg am Eisack,Innsbruck,55
13505,S,Strasoldo; Bartlome (1620–1647),1620,1647,m,,Iglau in Mähren,27
14059,S,Kaiserstein; Johann Franz (1620–1690),1620,1690,m,,,70
14181,S,Königsegg; Ernst (1620–1660),1620,1660,m,Aulendorf,,40
14685,S,Rappach; Karl Ferdinand (1620–1664); Kämmerer,1620,1664,m,,,44
16450,S,Melun; Heinrich (1620–1664),1620,1664,m,,,44
16749,P,Széchy; Eva (1620–    ),1620,,w,Szécs an der Rimau,,0
16868,M,Trivulzio; Theoderich (1620–1664),1620,1664,m,Mailand,Lodi,44
16912,S,Oldenburg; Philipp (1620–1689),1620,1689,m,Beck im Werretal,Schneeberg im Erzgebirge,69
17578,P,Croy; Ernst Bosel (1620–1684); Bischof von Cammin,1620,1684,m,Finstingen,Königsberg in Preußen,64
10174,S,Zrínyi; Peter (1621–1671); Ban von Kroatien,1621,1671,m,Vrbovec,Neustadt im Steinfeld,50
10180,S,Martinitz; Maximilian Valentin (1621–1677); Oberstburggraf von Prag,1621,1677,m,Passau,Prag:Veitsdom,56
10779,S,Taxis; Lamoral Klaudius (1621–1676); Kämmerer,1621,1676,m,Brüssel,Antwerpen,55
10937,S,Reifferscheid; Ernst Salentin (1621–1684); Kämmerer,1621,1684,m,Reifferscheid in der Eifel,Dyck am Niederrhein,63
12012,S,Rákóczi; Georg (1621–1660); Fürst von Siebenbürgen,1621,1660,m,Patak am Bodrog,Wardein an der Schnellen Kreisch,39
14262,S,Nassau; Klara Maria (1621–1695),1621,1695,w,Brüssel,Beloeil im Hennegau,74
17129,P,Thurzó von Bethlenfalva; Elisabeth (1621–1642),1621,1642,w,Bitscha an der Waag,Lackenbach im Burgenland,21
17817,P,Moscon; Johann Jakob (1621–1661),1621,1661,m,Gurgfeld an der Save,,40
10833,S,Götzen; Siegmund Friedrich (1622–1662); Kämmerer,1622,1662,m,Zehlendorf an der Oberhavel,,40
10849,S,Pázmány; Niklas (1622–1667); Kämmerer,1622,1667,m,Wardein an der Schnellen Kreisch,Lösch in Mähren,45
12001,P,Oldenburg; Waldemar Christian (1622–1656); Reichshofrat,1622,1656,m,Frederiksborg,Lublin,34
12203,M,Metternich; Karl Heinrich (1622–1679); Erzbischof von Mainz,1622,1679,m,Koblenz am Rhein,Aschaffenburg,57
14130,S,Kuenburg; Maximilian Gandolf (1622–1687); Erzbischof von Salzburg,1622,1687,m,Graz,Salzburg,65
14388,M,Hohenlohe; Wolfgang Julius (1622–1698); Hofkriegsrat,1622,1698,m,Neuenstein im Hohenloher Land,Neuenstein im Hohenloher Land,76
14669,S,Colloredo; Hermes (1622–1692),1622,1692,m,Colloredo di Monte Albano,,70
15670,S,Sinelli; Emmerich (1622–1685); Bischof von Wien,1622,1685,m,Komorn an der Donau,Wien:Stephansdom,63
18810,P,Wittelsbach; Karl (1622–1660); König von Schweden,1622,1660,m,Nyköping,Göteborg,38
10159,S,Trauttmansdorff; Siegmund Friedrich (1623–1675); Landeshauptmann der Steiermark,1623,1675,m,Graz,Graz,52
10168,S,Fürstenberg; Ferdinand Friedrich (1623–1663); Geheimer Rat,1623,1662,m,Konstanz im Hegau,Donaueschingen,39
10199,P,Nádasdy; Franz (1623–1671); Geheimer Rat,1623,1671,m,Schächtitz,Wien,48
10260,S,Dietrichstein; Gundaker (1623–1690); Oberstkämmerer,1623,1690,m,Hollenburg an der Drau,Augsburg,67
12260,S,Pergen; Karl (1623–1659),1623,1659,m,,,36
13257,S,Schaffgotsch; Christoph Leopold (1623–1703); Landeshauptmann von Schweidnitz und Jauer,1623,1703,m,Trachenberg in Schlesien,Breslau,80
13721,S,Welz; Johann Felix (1623–1659),1623,1659,m,,,36
14630,S,Rosenberger von Lerchenau; Georg Niklas (1623–1695); Geheimer Rat,1623,1695,m,Sankt Andrä im Lavanttal,,72
17530,P,Harrach; Eleonora (1623–1693),1623,1693,w,Wien,Wien,70
19525,S,Ligne; Elisabeth (1623–1678),1623,1678,w,Barbençon,Paris,55
10061,P,Waldstein; Ferdinand Ernst (1624–1657); Oberstlandkämmerer von Böhmen,1624,1657,m,,Prag,33
10639,S,Saurau; Georg Christian (1624–1686); Landeshauptmann der Steiermark,1624,1686,m,Graz,Graz,62
12950,M,Liechtenstein von Kastelkorn; Karl (1624–1695); Bischof von Olmütz,1624,1695,m,Glatz,Olmütz in Mähren,71
16943,M,Leyen von Gondorf; Damian Hartrad (1624–1678); Erzbischof von Mainz,1624,1678,m,Leyen an der Mosel,Mainz,54
17969,P,Questenberg; Konstantia (1624–1687),1624,1687,w,Prag,Wien:Franziskanerkirche,63
31319,M,Diede zum Fürstenstein; Johann Eitel (1624–1685); Burggraf von Friedberg,1624,1685,m,Wellingerode an der Sontra,Friedberg in der Wetterau,61
10071,S,Sinzendorf; Rudolf (1625–1677); Reichshofrat,1625,1677,m,Ernstbrunn,,52
10609,S,Sprinzenstein; Ferdinand Maximilian (1625–1678); Geheimer Rat,1625,1678,m,Neuhaus im Mühlviertel,Wien,53
10679,S,Hofkirchen; Karl Ludwig (1625–1692); Geheimer Rat,1625,1692,m,,Wien:Minoritenkirche,67
10858,P,Hercolani; Vinzenz (1625–    ); Kämmerer,1625,,m,,,0
12002,S,Frangipane di Veglia; Katharina (1625–1673),1625,1673,w,Wasseil,Graz,48
12724,S,Ostrosith; Matthias (1625–1701),1625,1701,m,Illau an der Waag,,76
13232,P,Zähringen; Ferdinand Maximilian (1625–1669),1625,1669,m,Baden in Baden,Heidelberg,44
13901,S,Téllez Girón de Osuna; Kaspar (1625–1694); Vizekönig von Katalonien,1625,1694,m,Alameda de Osuna,Madrid,69
14361,S,Ligne; Philipp Franz (1625–1674); Herzog von Arenberg,1625,1674,m,Brüssel,Brüssel,49
16782,P,Esterházy; Thomas (1625–1652),1625,1652,m,Bolondvár an der Waag,Vezekény,27
16960,S,Solms; Johann Friedrich (1625–1696),1625,1696,m,,Laubach im Wettertal,71
17072,P,Kolowrat; Johann Wilhelm (1625–1668); Erzbischof von Prag,1625,1668,m,Innsbruck,Brünn in Mähren,43
